ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
14002772,JJ457778,2025-10-19 18:49:00,031XX N SPAULDING AVE,0860,THEFT,RETAIL THEFT,STREET,True,False,1412,14,35.0,21.0,06,1153836.0,1920776.0,2025,11/02/2025 03:41:09 PM,41.938445741,-87.710027551,"(41.938445741, -87.710027551)"
14002751,JJ457775,2025-10-19 18:47:00,045XX S WOLCOTT AVE,0560,ASSAULT,SIMPLE,RESIDENCE,False,True,924,9,15.0,61.0,08A,1164447.0,1874620.0,2025,11/02/2025 03:41:09 PM,41.811571424,-87.672336092,"(41.811571424, -87.672336092)"
14002792,JJ457791,2025-10-19 18:46:00,001XX W 113TH ST,0560,ASSAULT,SIMPLE,SIDEWALK,False,True,522,5,9.0,49.0,08A,1177370.0,1830025.0,2025,11/02/2025 03:41:09 PM,41.688914926,-87.62627959,"(41.688914926, -87.62627959)"
14002945,JJ457806,2025-10-19 18:46:00,028XX W WARREN BLVD,0460,BATTERY,SIMPLE,APARTMENT,False,False,1222,12,27.0,27.0,08B,1157397.0,1900225.0,2025,11/02/2025 03:41:09 PM,41.881980319,-87.697499925,"(41.881980319, -87.697499925)"
14003940,JJ458639,2025-10-19 18:45:00,002XX W RANDOLPH ST,0810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,122,1,42.0,32.0,06,1174609.0,1901265.0,2025,11/02/2025 03:41:09 PM,41.884466819,-87.634266948,"(41.884466819, -87.634266948)"
14002917,JJ457771,2025-10-19 18:40:00,011XX W JACKSON BLVD,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1232,12,34.0,28.0,06,1168933.0,1898798.0,2025,10/27/2025 03:43:39 PM,41.877822179,-87.655181405,"(41.877822179, -87.655181405)"
14002737,JJ457763,2025-10-19 18:35:00,032XX S WALLACE ST,0560,ASSAULT,SIMPLE,SIDEWALK,False,False,915,9,11.0,60.0,08A,1172822.0,1883526.0,2025,11/02/2025 03:41:09 PM,41.835829436,-87.641353996,"(41.835829436, -87.641353996)"
14002728,JJ457764,2025-10-19 18:34:00,002XX W 63RD ST,0460,BATTERY,SIMPLE,STREET,False,False,711,7,20.0,68.0,08B,1175827.0,1863196.0,2025,11/02/2025 03:41:09 PM,41.779975054,-87.630937377,"(41.779975054, -87.630937377)"
14002763,JJ457770,2025-10-19 18:30:00,014XX N MILWAUKEE AVE,0560,ASSAULT,SIMPLE,DEPARTMENT STORE,False,False,1424,14,1.0,24.0,08A,1163710.0,1909824.0,2025,10/27/2025 03:43:39 PM,41.908190024,-87.674047826,"(41.908190024, -87.674047826)"
14003338,JJ458365,2025-10-19 18:30:00,006XX E 40TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,CHA APARTMENT,False,False,214,2,4.0,38.0,07,1181130.0,1878356.0,2025,11/02/2025 03:41:09 PM,41.821454881,-87.611028943,"(41.821454881, -87.611028943)"
14002729,JJ457762,2025-10-19 18:25:00,024XX W DIVERSEY AVE,0460,BATTERY,SIMPLE,STREET,False,False,1411,14,35.0,21.0,08B,1159624.0,1918527.0,2025,11/02/2025 03:41:09 PM,41.932156886,-87.688817433,"(41.932156886, -87.688817433)"
14002941,JJ457841,2025-10-19 18:22:00,095XX S COMMERCIAL AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,431,4,10.0,51.0,15,1197802.0,1842310.0,2025,11/02/2025 03:41:09 PM,41.722141573,-87.551071504,"(41.722141573, -87.551071504)"
14002947,JJ457767,2025-10-19 18:20:00,025XX S DRAKE AVE,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,ALLEY,False,False,1024,10,22.0,30.0,04B,1153107.0,1886978.0,2025,11/02/2025 03:41:09 PM,41.845715197,-87.713603976,"(41.845715197, -87.713603976)"
14002725,JJ457758,2025-10-19 18:20:00,013XX N CALIFORNIA AVE,0460,BATTERY,SIMPLE,APARTMENT,False,False,1423,14,26.0,24.0,08B,1157489.0,1908643.0,2025,10/27/2025 03:43:39 PM,41.905078196,-87.69693283,"(41.905078196, -87.69693283)"
14002936,JJ457932,2025-10-19 18:20:00,012XX W NORTH AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1433,14,32.0,24.0,14,1168038.0,1910796.0,2025,11/02/2025 03:41:09 PM,41.910764867,-87.658120918,"(41.910764867, -87.658120918)"
14002889,JJ457859,2025-10-19 18:13:00,003XX S WELLS ST,1365,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,False,False,122,1,34.0,32.0,26,1174780.0,1898767.0,2025,11/02/2025 03:41:09 PM,41.877608332,-87.633713798,"(41.877608332, -87.633713798)"
14002940,JJ457772,2025-10-19 18:11:00,103XX S MICHIGAN AVE,0860,THEFT,RETAIL THEFT,DRUG STORE,False,False,512,5,9.0,49.0,06,1178964.0,1836624.0,2025,11/02/2025 03:41:09 PM,41.706987456,-87.620244029,"(41.706987456, -87.620244029)"
14002785,JJ457748,2025-10-19 18:10:00,044XX S PRAIRIE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,215,2,3.0,38.0,08B,1178781.0,1875697.0,2025,10/27/2025 03:43:39 PM,41.81421223,-87.619727208,"(41.81421223, -87.619727208)"
14002963,JJ457956,2025-10-19 18:10:00,024XX N SHEFFIELD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1932,19,43.0,7.0,14,1169216.0,1916359.0,2025,11/02/2025 03:41:09 PM,41.926004511,-87.653631425,"(41.926004511, -87.653631425)"
14002774,JJ457744,2025-10-19 18:09:00,025XX S KEDZIE AVE,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,True,False,1033,10,25.0,30.0,26,1155429.0,1887055.0,2025,11/02/2025 03:41:09 PM,41.845880198,-87.705080327,"(41.845880198, -87.705080327)"
14002748,JJ457823,2025-10-19 18:08:00,053XX N ASHLAND AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,False,True,2012,20,40.0,77.0,26,1164700.0,1935497.0,2025,11/02/2025 03:41:09 PM,41.978617113,-87.669680906,"(41.978617113, -87.669680906)"
14002780,JJ457814,2025-10-19 18:00:00,078XX S SOUTH SHORE DR,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,421,4,7.0,43.0,14,1197828.0,1854048.0,2025,11/02/2025 03:41:09 PM,41.754350905,-87.550585227,"(41.754350905, -87.550585227)"
14003744,JJ458942,2025-10-19 18:00:00,058XX S SANGAMON ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,712,7,16.0,68.0,07,1170978.0,1865960.0,2025,11/02/2025 03:41:09 PM,41.787667103,-87.64863377,"(41.787667103, -87.64863377)"
14002709,JJ457781,2025-10-19 18:00:00,073XX S WOODLAWN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,324,3,5.0,69.0,14,1185482.0,1856682.0,2025,11/02/2025 03:41:09 PM,41.761878183,-87.595745949,"(41.761878183, -87.595745949)"
14002718,JJ457741,2025-10-19 18:00:00,011XX S CANAL ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,False,124,1,28.0,28.0,06,1173305.0,1895394.0,2025,11/02/2025 03:41:09 PM,41.868385458,-87.639229711,"(41.868385458, -87.639229711)"
14006423,JJ461955,2025-10-19 18:00:00,003XX W 107TH ST,0810,THEFT,OVER $500,STREET,False,False,513,5,21.0,49.0,06,1176146.0,1833976.0,2025,11/02/2025 03:41:09 PM,41.699784536,-87.630642589,"(41.699784536, -87.630642589)"
14002912,JJ457802,2025-10-19 18:00:00,067XX S PERRY AVE,0890,THEFT,FROM BUILDING,GOVERNMENT BUILDING / PROPERTY,True,False,722,7,6.0,69.0,06,1176560.0,1860218.0,2025,11/09/2025 03:41:28 PM,41.77178664,-87.628339611,"(41.77178664, -87.628339611)"
14002770,JJ457739,2025-10-19 18:00:00,076XX N BOSWORTH AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,2422,24,49.0,1.0,07,1164635.0,1950548.0,2025,11/02/2025 03:41:09 PM,42.019918803,-87.669490817,"(42.019918803, -87.669490817)"
14002990,JJ457926,2025-10-19 18:00:00,002XX W WASHINGTON ST,0710,THEFT,THEFT FROM MOTOR VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,122,1,34.0,32.0,06,1174623.0,1900807.0,2025,11/02/2025 03:41:09 PM,41.883209726,-87.63422924,"(41.883209726, -87.63422924)"
14003933,JJ458785,2025-10-19 18:00:00,061XX S INGLESIDE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,313,3,20.0,42.0,14,1183501.0,1864595.0,2025,11/02/2025 03:41:09 PM,41.78363858,-87.602760088,"(41.78363858, -87.602760088)"
14008100,JJ463453,2025-10-19 18:00:00,054XX S HYDE PARK BLVD,1360,CRIMINAL TRESPASS,TO VEHICLE,OTHER (SPECIFY),False,False,234,2,5.0,41.0,26,1188573.0,1869659.0,2025,11/02/2025 03:41:09 PM,41.797414808,-87.584002797,"(41.797414808, -87.584002797)"
14003861,JJ459226,2025-10-19 18:00:00,068XX W GRAND AVE,0895,THEFT,FROM COIN-OPERATED MACHINE OR DEVICE,COIN OPERATED MACHINE,False,False,2512,25,36.0,18.0,06,1130555.0,1915206.0,2025,11/02/2025 03:41:09 PM,41.923593612,-87.795720263,"(41.923593612, -87.795720263)"
14003292,JJ458179,2025-10-19 18:00:00,005XX W WINNECONNA PKWY,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,False,621,6,17.0,69.0,26,1174103.0,1852856.0,2025,11/02/2025 03:41:09 PM,41.751639345,-87.637564418,"(41.751639345, -87.637564418)"
14002884,JJ457878,2025-10-19 18:00:00,018XX W WALNUT ST,0820,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1223,12,27.0,28.0,06,1164006.0,1901753.0,2025,11/02/2025 03:41:09 PM,41.886036345,-87.673188606,"(41.886036345, -87.673188606)"
14003045,JJ457967,2025-10-19 18:00:00,083XX S KILPATRICK AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,False,False,834,8,18.0,70.0,05,1146425.0,1848631.0,2025,11/02/2025 03:41:09 PM,41.740614618,-87.739099333,"(41.740614618, -87.739099333)"
14002672,JJ457755,2025-10-19 18:00:00,014XX S SANGAMON ST,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,1232,12,25.0,28.0,07,1170434.0,1892939.0,2025,10/27/2025 03:43:39 PM,41.861711966,-87.649841435,"(41.861711966, -87.649841435)"
14002975,JJ457937,2025-10-19 17:58:00,015XX N NOBLE ST,0710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,False,False,1433,14,27.0,24.0,06,1166833.0,1910363.0,2025,11/02/2025 03:41:09 PM,41.909602633,-87.662560072,"(41.909602633, -87.662560072)"
14002715,JJ457732,2025-10-19 17:55:00,020XX W 63RD ST,0320,ROBBERY,STRONG ARM - NO WEAPON,RESTAURANT,False,False,726,7,16.0,67.0,03,1163963.0,1862859.0,2025,11/02/2025 03:41:09 PM,41.779307977,-87.674442028,"(41.779307977, -87.674442028)"
14002722,JJ457719,2025-10-19 17:37:00,073XX S CHAPPEL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,333,3,7.0,43.0,08B,1191152.0,1856750.0,2025,11/02/2025 03:41:09 PM,41.761929489,-87.574962901,"(41.761929489, -87.574962901)"
14002677,JJ457716,2025-10-19 17:32:00,029XX S DEARBORN ST,0560,ASSAULT,SIMPLE,APARTMENT,False,True,133,1,3.0,35.0,08A,1176241.0,1885750.0,2025,11/02/2025 03:41:09 PM,41.841855999,-87.628741678,"(41.841855999, -87.628741678)"
14002892,JJ457769,2025-10-19 17:32:00,046XX W BELMONT AVE,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,False,False,1731,17,30.0,15.0,06,1144934.0,1920872.0,2025,10/27/2025 03:43:39 PM,41.938882125,-87.742742299,"(41.938882125, -87.742742299)"
14003928,JJ458315,2025-10-19 17:30:00,014XX W CUYLER AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESTAURANT,False,False,1912,19,47.0,6.0,11,1165984.0,1926996.0,2025,11/02/2025 03:41:09 PM,41.955262658,-87.665202757,"(41.955262658, -87.665202757)"
14002778,JJ457768,2025-10-19 17:27:00,004XX E 33RD PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,True,True,211,2,4.0,35.0,08B,1179877.0,1882786.0,2025,11/02/2025 03:41:09 PM,41.833639947,-87.615489751,"(41.833639947, -87.615489751)"
14002657,JJ457699,2025-10-19 17:26:00,019XX W 35TH ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,912,9,11.0,59.0,06,1164019.0,1881481.0,2025,11/02/2025 03:41:09 PM,41.830407799,-87.67371278,"(41.830407799, -87.67371278)"
14002734,JJ457709,2025-10-19 17:16:00,053XX N CLARK ST,0560,ASSAULT,SIMPLE,SIDEWALK,True,False,2013,20,48.0,77.0,08A,1165074.0,1935731.0,2025,11/02/2025 03:41:09 PM,41.979251257,-87.668298831,"(41.979251257, -87.668298831)"
14002795,JJ457691,2025-10-19 17:15:00,058XX W 63RD ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,812,8,13.0,64.0,14,1138626.0,1862181.0,2025,11/02/2025 03:41:09 PM,41.777942616,-87.767348048,"(41.777942616, -87.767348048)"
14002738,JJ457693,2025-10-19 17:10:00,054XX S WENTWORTH AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,225,2,20.0,37.0,06,1175887.0,1869033.0,2025,10/27/2025 03:43:39 PM,41.795991039,-87.630542489,"(41.795991039, -87.630542489)"
14002678,JJ457677,2025-10-19 17:07:00,032XX W ADDISON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,True,1733,17,33.0,21.0,08B,1154345.0,1923762.0,2025,11/02/2025 03:41:09 PM,41.94662937,-87.708076802,"(41.94662937, -87.708076802)"
14003334,JJ458492,2025-10-19 17:00:00,044XX S PRINCETON AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,False,925,9,20.0,37.0,08A,1175035.0,1875272.0,2025,11/02/2025 03:41:09 PM,41.813130531,-87.633480513,"(41.813130531, -87.633480513)"
14003697,JJ459021,2025-10-19 17:00:00,009XX W HURON ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1214,12,27.0,24.0,14,1170178.0,1905086.0,2025,11/02/2025 03:41:09 PM,41.89504979,-87.650426368,"(41.89504979, -87.650426368)"
14002684,JJ457684,2025-10-19 17:00:00,001XX N LAPORTE AVE,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,SIDEWALK,False,True,1532,15,28.0,25.0,04B,1143351.0,1900736.0,2025,11/02/2025 03:41:09 PM,41.883656549,-87.749064412,"(41.883656549, -87.749064412)"
14027177,JJ487280,2025-10-19 17:00:00,060XX S ELLIS AVE,0820,THEFT,$500 AND UNDER,APARTMENT,False,False,235,2,5.0,42.0,06,1183929.0,1865166.0,2025,11/15/2025 03:40:34 PM,41.785195464,-87.601173081,"(41.785195464, -87.601173081)"
14002714,JJ457688,2025-10-19 17:00:00,005XX W ROOSEVELT RD,0460,BATTERY,SIMPLE,RESTAURANT,False,False,124,1,28.0,28.0,08B,1173209.0,1894980.0,2025,11/02/2025 03:41:09 PM,41.867251542,-87.639594427,"(41.867251542, -87.639594427)"
14002694,JJ457754,2025-10-19 17:00:00,096XX S CHAPPEL AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,431,4,7.0,51.0,07,1191526.0,1841631.0,2025,10/27/2025 03:43:39 PM,41.720432524,-87.574081066,"(41.720432524, -87.574081066)"
14002716,JJ457729,2025-10-19 17:00:00,005XX N MICHIGAN AVE,0810,THEFT,OVER $500,DEPARTMENT STORE,False,False,1834,18,42.0,8.0,06,1177342.0,1903838.0,2025,11/02/2025 03:41:09 PM,41.891465732,-87.624153044,"(41.891465732, -87.624153044)"
14006064,JJ461744,2025-10-19 17:00:00,117XX S LAFLIN ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,524,5,21.0,53.0,14,1168442.0,1826982.0,2025,10/27/2025 03:43:39 PM,41.680760863,-87.659051873,"(41.680760863, -87.659051873)"
14002673,JJ457668,2025-10-19 16:57:00,021XX S STATE ST,0460,BATTERY,SIMPLE,BAR OR TAVERN,True,False,131,1,3.0,33.0,08B,1176651.0,1890134.0,2025,10/27/2025 03:43:39 PM,41.853876773,-87.627104819,"(41.853876773, -87.627104819)"
14002749,JJ457761,2025-10-19 16:55:00,045XX W CARMEN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1712,17,39.0,14.0,07,1144980.0,1933502.0,2025,11/02/2025 03:41:09 PM,41.973539024,-87.742253068,"(41.973539024, -87.742253068)"
14002853,JJ457720,2025-10-19 16:49:00,049XX S KEDZIE AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,821,8,14.0,63.0,06,1155878.0,1871677.0,2025,11/02/2025 03:41:09 PM,41.803671998,-87.703846021,"(41.803671998, -87.703846021)"
14003990,JJ458312,2025-10-19 16:45:00,0000X W ILLINOIS ST,0870,THEFT,POCKET-PICKING,RESTAURANT,False,False,1831,18,42.0,8.0,06,1175717.0,1903591.0,2025,11/02/2025 03:41:09 PM,41.890824651,-87.630128275,"(41.890824651, -87.630128275)"
14003033,JJ457777,2025-10-19 16:44:00,027XX N MILWAUKEE AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1412,14,35.0,22.0,06,1153449.0,1918269.0,2025,11/02/2025 03:41:09 PM,41.931574051,-87.711516699,"(41.931574051, -87.711516699)"
14002669,JJ457692,2025-10-19 16:42:00,044XX S PULASKI RD,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,821,8,14.0,57.0,06,1150424.0,1874895.0,2025,11/02/2025 03:41:09 PM,41.812610526,-87.723765071,"(41.812610526, -87.723765071)"
14002783,JJ457658,2025-10-19 16:36:00,0000X E GARFIELD BLVD,0320,ROBBERY,STRONG ARM - NO WEAPON,STREET,False,False,225,2,3.0,40.0,03,1177876.0,1868571.0,2025,10/27/2025 03:43:39 PM,41.794678414,-87.623262756,"(41.794678414, -87.623262756)"
14002726,JJ457644,2025-10-19 16:31:00,010XX W 95TH ST,0460,BATTERY,SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,2223,22,21.0,73.0,08B,1170841.0,1841802.0,2025,11/02/2025 03:41:09 PM,41.7213774,-87.649839795,"(41.7213774, -87.649839795)"
14004622,JJ459963,2025-10-19 16:31:00,052XX S DREXEL AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,233,2,20.0,41.0,06,1183138.0,1870261.0,2025,11/02/2025 03:41:09 PM,41.799195024,-87.603914707,"(41.799195024, -87.603914707)"
14003201,JJ458173,2025-10-19 16:30:00,046XX S EVANS AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,221,2,4.0,38.0,14,1182035.0,1874476.0,2025,11/02/2025 03:41:09 PM,41.810786941,-87.607829151,"(41.810786941, -87.607829151)"
14002604,JJ457656,2025-10-19 16:30:00,001XX N GREEN ST,0810,THEFT,OVER $500,RESTAURANT,False,False,1224,12,27.0,28.0,06,1170716.0,1900841.0,2025,11/02/2025 03:41:09 PM,41.883389467,-87.648574865,"(41.883389467, -87.648574865)"
14002611,JJ457636,2025-10-19 16:30:00,003XX W GARFIELD BLVD,0890,THEFT,FROM BUILDING,GAS STATION,False,False,935,9,20.0,37.0,06,1175139.0,1868487.0,2025,11/02/2025 03:41:09 PM,41.794509508,-87.633301738,"(41.794509508, -87.633301738)"
14003667,JJ458884,2025-10-19 16:30:00,075XX N HOYNE AVE,0265,CRIMINAL SEXUAL ASSAULT,AGGRAVATED - OTHER,APARTMENT,False,False,2424,24,49.0,1.0,02,1160971.0,1949996.0,2025,11/02/2025 03:41:09 PM,42.018481291,-87.682989445,"(42.018481291, -87.682989445)"
14002921,JJ457654,2025-10-19 16:27:00,069XX S OGLESBY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,331,3,5.0,43.0,08B,1192964.0,1859500.0,2025,11/02/2025 03:41:09 PM,41.769431669,-87.568232183,"(41.769431669, -87.568232183)"
14002590,JJ457633,2025-10-19 16:26:00,001XX S KILBOURN AVE,2024,NARCOTICS,POSSESS - HEROIN (WHITE),SIDEWALK,True,False,1113,11,28.0,26.0,18,1146419.0,1898827.0,2025,11/02/2025 03:41:09 PM,41.878360159,-87.737846973,"(41.878360159, -87.737846973)"
14003987,JJ458905,2025-10-19 16:24:00,032XX N ASHLAND AVE,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,False,False,1922,19,32.0,6.0,06,1165085.0,1921399.0,2025,11/02/2025 03:41:09 PM,41.939923405,-87.668667203,"(41.939923405, -87.668667203)"
14023203,JJ482463,2025-10-19 16:23:00,038XX W 58TH PL,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,False,False,822,8,23.0,62.0,11,1151866.0,1865541.0,2025,11/11/2025 03:40:50 PM,41.786913593,-87.718721071,"(41.786913593, -87.718721071)"
14002634,JJ457615,2025-10-19 16:12:00,099XX S HOXIE AVE,0560,ASSAULT,SIMPLE,RESIDENCE,False,True,431,4,7.0,51.0,08A,1195115.0,1839609.0,2025,11/02/2025 03:41:09 PM,41.714796357,-87.561002132,"(41.714796357, -87.561002132)"
14002946,JJ457632,2025-10-19 16:06:00,051XX W 63RD PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,813,8,13.0,64.0,08B,1143373.0,1862032.0,2025,11/02/2025 03:41:09 PM,41.77744668,-87.74994879,"(41.77744668, -87.74994879)"
14002635,JJ457617,2025-10-19 16:06:00,012XX S MICHIGAN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,132,1,34.0,33.0,08B,1177420.0,1894862.0,2025,11/02/2025 03:41:09 PM,41.86683332,-87.624138986,"(41.86683332, -87.624138986)"
14003806,JJ459189,2025-10-19 16:00:00,054XX W IOWA ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,False,False,1524,15,37.0,25.0,26,1139690.0,1905465.0,2025,11/02/2025 03:41:09 PM,41.896701124,-87.762392557,"(41.896701124, -87.762392557)"
14002643,JJ457607,2025-10-19 16:00:00,028XX N KEATING AVE,0460,BATTERY,SIMPLE,STREET,False,False,2521,25,31.0,19.0,08B,1144239.0,1918450.0,2025,11/02/2025 03:41:09 PM,41.932249038,-87.745357678,"(41.932249038, -87.745357678)"
14003939,JJ458426,2025-10-19 16:00:00,033XX W 13TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,LIBRARY,False,False,1021,10,24.0,29.0,14,1154098.0,1893840.0,2025,11/02/2025 03:41:09 PM,41.864525633,-87.709784193,"(41.864525633, -87.709784193)"
14003154,JJ458134,2025-10-19 16:00:00,076XX S COLFAX AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,421,4,7.0,43.0,14,1194852.0,1854731.0,2025,11/02/2025 03:41:09 PM,41.756298891,-87.561468638,"(41.756298891, -87.561468638)"
14003113,JJ458109,2025-10-19 16:00:00,056XX W WABANSIA AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,2531,25,29.0,25.0,07,1138680.0,1910741.0,2025,11/02/2025 03:41:09 PM,41.911197483,-87.765974011,"(41.911197483, -87.765974011)"
14004043,JJ457851,2025-10-19 16:00:00,003XX W ILLINOIS ST,0281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,STREET,False,False,1831,18,42.0,8.0,02,1173574.0,1903540.0,2025,11/02/2025 03:41:09 PM,41.890732628,-87.637999874,"(41.890732628, -87.637999874)"
14002879,JJ457645,2025-10-19 16:00:00,077XX S ALBANY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,835,8,18.0,70.0,08B,1157052.0,1853160.0,2025,11/02/2025 03:41:09 PM,41.752834962,-87.700040472,"(41.752834962, -87.700040472)"
14003161,JJ458156,2025-10-19 16:00:00,037XX N PINE GROVE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1925,19,46.0,6.0,07,1170966.0,1925198.0,2025,11/02/2025 03:41:09 PM,41.950220842,-87.646941022,"(41.950220842, -87.646941022)"
14002962,JJ457605,2025-10-19 16:00:00,086XX S INGLESIDE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,632,6,8.0,44.0,14,1184064.0,1847926.0,2025,11/02/2025 03:41:09 PM,41.737884059,-87.601216082,"(41.737884059, -87.601216082)"
14002895,JJ457623,2025-10-19 16:00:00,074XX S DR MARTIN LUTHER KING JR DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,323,3,6.0,69.0,08B,1180197.0,1855716.0,2025,11/02/2025 03:41:09 PM,41.759350096,-87.61514544,"(41.759350096, -87.61514544)"
14002937,JJ457612,2025-10-19 15:57:00,002XX E 103RD ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,512,5,9.0,49.0,06,1179531.0,1836723.0,2025,11/02/2025 03:41:09 PM,41.707246223,-87.618164684,"(41.707246223, -87.618164684)"
14002652,JJ457642,2025-10-19 15:55:00,025XX W 47TH ST,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,SIDEWALK,False,False,922,9,15.0,58.0,15,1160022.0,1873420.0,2025,11/02/2025 03:41:09 PM,41.808370723,-87.68859986,"(41.808370723, -87.68859986)"
14002788,JJ457804,2025-10-19 15:45:00,012XX W AINSLIE ST,0460,BATTERY,SIMPLE,SIDEWALK,False,False,2033,20,48.0,3.0,08B,1167282.0,1932906.0,2025,11/02/2025 03:41:09 PM,41.971452044,-87.660260415,"(41.971452044, -87.660260415)"
14003157,JJ458123,2025-10-19 15:45:00,041XX N CALIFORNIA AVE,0760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,STREET,False,False,1724,17,33.0,16.0,06,1156975.0,1927324.0,2025,11/02/2025 03:41:09 PM,41.956350668,-87.698312677,"(41.956350668, -87.698312677)"
14002644,JJ457634,2025-10-19 15:43:00,022XX S WENTWORTH AVE,0810,THEFT,OVER $500,RESTAURANT,False,False,914,9,11.0,34.0,06,1175321.0,1889596.0,2025,11/02/2025 03:41:09 PM,41.852430375,-87.6320025,"(41.852430375, -87.6320025)"
14002908,JJ457611,2025-10-19 15:39:00,045XX S WHIPPLE ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,SIDEWALK,True,False,922,9,12.0,58.0,15,1156798.0,1874290.0,2025,10/27/2025 03:43:39 PM,41.810823879,-87.700401322,"(41.810823879, -87.700401322)"
14002605,JJ457602,2025-10-19 15:38:00,004XX N CENTRAL PARK BLVD,0560,ASSAULT,SIMPLE,SIDEWALK,False,True,1123,11,27.0,23.0,08A,1152268.0,1902768.0,2025,11/02/2025 03:41:09 PM,41.889061307,-87.716266511,"(41.889061307, -87.716266511)"
